Order_ID,Date,Time,Month,DayOfWeek,Weather,Category,Menu,Type,Price,Cost,Margin,Is_Set
20230601-10222,2023-06-01,17:56,6,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230601-10223,2023-06-01,10:05,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10224,2023-06-01,19:31,6,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230601-10225,2023-06-01,14:29,6,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230601-10226,2023-06-01,17:12,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10227,2023-06-01,17:02,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10228,2023-06-01,19:02,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10229,2023-06-01,18:04,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10230,2023-06-01,16:55,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10231,2023-06-01,17:14,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10232,2023-06-01,10:42,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10233,2023-06-01,10:21,6,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230601-10234,2023-06-01,16:34,6,Thu,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230601-10235,2023-06-01,21:37,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10236,2023-06-01,21:01,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10237,2023-06-01,20:31,6,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230601-10238,2023-06-01,19:40,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10239,2023-06-01,17:54,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10240,2023-06-01,11:57,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10241,2023-06-01,18:29,6,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230601-10242,2023-06-01,20:46,6,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230601-10243,2023-06-01,19:06,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10244,2023-06-01,12:14,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10245,2023-06-01,11:07,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230601-10246,2023-06-01,15:28,6,Thu,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230601-10247,2023-06-01,16:28,6,Thu,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230601-10248,2023-06-01,11:09,6,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230601-10249,2023-06-01,21:10,6,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10250,2023-06-02,19:53,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10251,2023-06-02,18:39,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10252,2023-06-02,15:58,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10253,2023-06-02,20:37,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10254,2023-06-02,10:40,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10255,2023-06-02,21:22,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10256,2023-06-02,15:56,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10257,2023-06-02,13:03,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10258,2023-06-02,17:57,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10259,2023-06-02,15:23,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10260,2023-06-02,10:31,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10261,2023-06-02,16:48,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10262,2023-06-02,18:45,6,Fri,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230602-10263,2023-06-02,11:17,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10264,2023-06-02,10:47,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10265,2023-06-02,17:23,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10266,2023-06-02,11:03,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10267,2023-06-02,10:28,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10268,2023-06-02,12:37,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10269,2023-06-02,12:46,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10270,2023-06-02,15:47,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10271,2023-06-02,13:47,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10272,2023-06-02,21:31,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10273,2023-06-02,12:57,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10274,2023-06-02,11:51,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10275,2023-06-02,19:30,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10276,2023-06-02,16:40,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10277,2023-06-02,15:17,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10278,2023-06-02,18:57,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10279,2023-06-02,18:44,6,Fri,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230602-10280,2023-06-02,21:15,6,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230602-10281,2023-06-02,11:58,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10282,2023-06-02,13:37,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10283,2023-06-02,20:45,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10284,2023-06-02,21:51,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10285,2023-06-02,15:12,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10286,2023-06-02,20:06,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10287,2023-06-02,21:01,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10288,2023-06-02,12:22,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10289,2023-06-02,10:18,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10290,2023-06-02,16:43,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10291,2023-06-02,15:09,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10292,2023-06-02,17:07,6,Fri,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230602-10293,2023-06-02,19:45,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10294,2023-06-02,17:27,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10295,2023-06-02,10:26,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10296,2023-06-02,14:11,6,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230602-10297,2023-06-02,19:46,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10298,2023-06-02,14:13,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10299,2023-06-02,17:58,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10300,2023-06-02,12:59,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10301,2023-06-02,17:02,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10302,2023-06-02,13:04,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10303,2023-06-02,13:36,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10304,2023-06-02,16:17,6,Fri,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230602-10305,2023-06-02,12:21,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10306,2023-06-02,16:51,6,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230602-10307,2023-06-02,12:41,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10308,2023-06-02,19:01,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10309,2023-06-02,15:45,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10310,2023-06-02,20:52,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10311,2023-06-02,13:16,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10312,2023-06-02,17:14,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10313,2023-06-02,20:03,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230602-10314,2023-06-02,21:27,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10315,2023-06-02,15:18,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10316,2023-06-02,21:40,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10317,2023-06-02,20:07,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10318,2023-06-02,19:17,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10319,2023-06-02,12:32,6,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230602-10320,2023-06-02,17:35,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10321,2023-06-02,11:15,6,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230602-10322,2023-06-02,15:28,6,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230602-10323,2023-06-02,16:49,6,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10324,2023-06-03,20:35,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10325,2023-06-03,15:08,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10326,2023-06-03,10:28,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10327,2023-06-03,20:23,6,Sat,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230603-10328,2023-06-03,12:39,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10329,2023-06-03,10:35,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10330,2023-06-03,14:18,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10331,2023-06-03,15:59,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10332,2023-06-03,21:34,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10333,2023-06-03,15:35,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10334,2023-06-03,16:15,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10335,2023-06-03,16:41,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10336,2023-06-03,11:23,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10337,2023-06-03,19:55,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10338,2023-06-03,15:04,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10339,2023-06-03,13:30,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10340,2023-06-03,14:37,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10341,2023-06-03,12:29,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10342,2023-06-03,14:48,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10343,2023-06-03,15:33,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10344,2023-06-03,19:31,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10345,2023-06-03,13:17,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10346,2023-06-03,14:43,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10347,2023-06-03,21:51,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10348,2023-06-03,15:15,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10349,2023-06-03,20:50,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10350,2023-06-03,17:02,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10351,2023-06-03,10:06,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10352,2023-06-03,12:37,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10353,2023-06-03,18:34,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10354,2023-06-03,18:38,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10355,2023-06-03,20:16,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10356,2023-06-03,14:35,6,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230603-10357,2023-06-03,20:46,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10358,2023-06-03,11:51,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10359,2023-06-03,11:31,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10360,2023-06-03,10:46,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10361,2023-06-03,15:32,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10362,2023-06-03,10:21,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10363,2023-06-03,18:02,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10364,2023-06-03,13:13,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10365,2023-06-03,15:02,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10366,2023-06-03,21:46,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10367,2023-06-03,15:24,6,Sat,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230603-10368,2023-06-03,15:41,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10369,2023-06-03,16:51,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10370,2023-06-03,19:02,6,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230603-10371,2023-06-03,13:04,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10372,2023-06-03,19:19,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10373,2023-06-03,20:04,6,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230603-10374,2023-06-03,14:57,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10375,2023-06-03,16:49,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10376,2023-06-03,12:45,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10377,2023-06-03,19:33,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10378,2023-06-03,16:49,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10379,2023-06-03,14:39,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10380,2023-06-03,14:37,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10381,2023-06-03,21:20,6,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230603-10382,2023-06-03,16:00,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10383,2023-06-03,12:00,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10384,2023-06-03,14:47,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10385,2023-06-03,20:22,6,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230603-10386,2023-06-03,11:48,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10387,2023-06-03,18:40,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10388,2023-06-03,19:39,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10389,2023-06-03,13:59,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10390,2023-06-03,16:18,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10391,2023-06-03,15:02,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10392,2023-06-03,21:45,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10393,2023-06-03,15:12,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10394,2023-06-03,12:54,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10395,2023-06-03,12:17,6,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230603-10396,2023-06-03,18:58,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10397,2023-06-03,12:26,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10398,2023-06-03,19:23,6,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230603-10399,2023-06-03,15:31,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10400,2023-06-03,11:32,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10401,2023-06-03,18:12,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10402,2023-06-03,10:33,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10403,2023-06-03,14:53,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230603-10404,2023-06-03,18:33,6,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10405,2023-06-04,19:11,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10406,2023-06-04,15:24,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10407,2023-06-04,20:58,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10408,2023-06-04,17:27,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10409,2023-06-04,16:34,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10410,2023-06-04,17:21,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10411,2023-06-04,18:13,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10412,2023-06-04,15:21,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10413,2023-06-04,18:52,6,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230604-10414,2023-06-04,12:57,6,Sun,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230604-10415,2023-06-04,12:57,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10416,2023-06-04,17:31,6,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230604-10417,2023-06-04,16:08,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10418,2023-06-04,10:08,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10419,2023-06-04,19:18,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10420,2023-06-04,15:42,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10421,2023-06-04,20:18,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10422,2023-06-04,10:47,6,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230604-10423,2023-06-04,21:44,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10424,2023-06-04,20:47,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10425,2023-06-04,19:40,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10426,2023-06-04,20:31,6,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230604-10427,2023-06-04,17:41,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10428,2023-06-04,21:59,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10429,2023-06-04,10:18,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10430,2023-06-04,14:15,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10431,2023-06-04,12:25,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10432,2023-06-04,18:28,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10433,2023-06-04,19:48,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10434,2023-06-04,21:59,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10435,2023-06-04,13:37,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10436,2023-06-04,12:16,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10437,2023-06-04,17:30,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10438,2023-06-04,17:16,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10439,2023-06-04,10:10,6,Sun,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230604-10440,2023-06-04,18:33,6,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230604-10441,2023-06-04,12:05,6,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230604-10442,2023-06-04,18:19,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10443,2023-06-04,21:24,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10444,2023-06-04,16:45,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10445,2023-06-04,18:55,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10446,2023-06-04,10:48,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10447,2023-06-04,17:21,6,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230604-10448,2023-06-04,20:44,6,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230604-10449,2023-06-04,18:15,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10450,2023-06-04,19:19,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10451,2023-06-04,16:36,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10452,2023-06-04,13:43,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10453,2023-06-04,13:08,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10454,2023-06-04,15:19,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230604-10455,2023-06-04,21:42,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10456,2023-06-04,14:26,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10457,2023-06-04,17:33,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10458,2023-06-04,19:33,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10459,2023-06-04,16:47,6,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230604-10460,2023-06-04,13:55,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10461,2023-06-04,14:49,6,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230604-10462,2023-06-04,19:08,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10463,2023-06-04,21:35,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10464,2023-06-04,13:40,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10465,2023-06-04,11:39,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10466,2023-06-04,17:36,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10467,2023-06-04,13:32,6,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230604-10468,2023-06-04,19:24,6,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230604-10469,2023-06-04,15:18,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10470,2023-06-04,19:56,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10471,2023-06-04,11:45,6,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230604-10472,2023-06-04,12:51,6,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230604-10473,2023-06-04,12:01,6,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
